full_name,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,2024-2025,gp_2014-2015,gp_2015-2016,gp_2016-2017,gp_2017-2018,gp_2018-2019,gp_2019-2020,gp_2020-2021,gp_2021-2022,gp_2022-2023,gp_2023-2024,gp_2024-2025
Rob Dillingham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.791666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Spencer Dinwiddie,0.3261245674740485,0.0,0.30824475725366274,0.36296875,0.3923010380622838,0.52490234375,0.0,0.4103363778124304,35.13333333333333,22.366666666666664,21.6875,34.0,0.0,59.0,80.0,68.0,64.0,0.0,67.0,158.0,152.0,48.0
Luka Dončić,0.0,0.0,0.0,0.0,0.5239197530864197,0.8422467078742275,0.7660697887970616,0.8026035502958581,0.0,0.0,55.22727272727273,0.0,0.0,0.0,0.0,72.0,61.0,66.0,65.0,0.0,0.0,22.0
Luguentz Dort,0.0,0.0,0.0,0.0,0.0,0.345679012345679,0.41346153846153844,0.5017301038062285,23.699999999999996,22.0,23.84444444444444,0.0,0.0,0.0,0.0,0.0,36.0,52.0,51.0,74.0,79.0,45.0
Ayo Dosunmu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2717152976893237,19.0,25.4,28.205128205128204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,80.0,76.0,39.0
Jeff Dowtin Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
PJ Dozier,0.0,0.0,0.0,0.0,0.0,0.42449464922711055,0.334,0.0,4.1,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.0,29.0,50.0,0.0,16.0,0.0,9.0
Andre Drummond,0.4182034503271862,0.44627343392775487,0.4247828074988569,0.5507889546351085,0.5572824867809646,0.7731609726069559,0.725897920604915,0.3488459373240758,15.799999999999997,21.9,17.714285714285715,82.0,81.0,81.0,78.0,79.0,57.0,46.0,73.0,67.0,79.0,28.0
Chris Duarte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115702479338842,13.3,8.4,4.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,46.0,59.0,17.0
Alex Ducas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
David Duke Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082644628099174,6.4,13.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,4.0,1.0
Kris Dunn,0.0,0.0,0.16995397764628534,0.6224112426035502,0.6389413988657844,0.4682814302191465,0.0,0.0,33.199999999999996,19.2,19.57142857142857,0.0,0.0,78.0,52.0,46.0,51.0,0.0,0.0,22.0,66.0,42.0
Ryan Dunn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.139534883720927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
Kevin Durant,1.6186556927297668,0.6956018518518519,0.8316857440166493,0.7387543252595156,0.6071663379355687,0.0,1.4057142857142857,0.9550413223140496,49.60000000000001,47.800000000000004,46.078947368421055,27.0,72.0,62.0,68.0,78.0,0.0,35.0,55.0,94.0,75.0,38.0
Jalen Duren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.800000000000004,32.7,30.413043478260875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,61.0,46.0
Tari Eason,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.700000000000003,26.3,28.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,22.0,32.0
Zach Edey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.771428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
Anthony Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.4265046296296296,0.5127314814814814,41.50000000000001,42.4,42.91666666666667,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,79.0,79.0,48.0
Jesse Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
Kessler Edwards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27951388888888884,6.5,4.1,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,72.0,54.0,20.0
Boogie Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keon Ellis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299999999999999,15.8,20.456521739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,57.0,46.0
Joel Embiid,0.0,0.0,1.1800208116545265,0.652809271856891,0.789306640625,0.817762399077278,0.9388696655132642,0.7917387543252594,56.9,62.1,40.0,0.0,0.0,31.0,63.0,64.0,51.0,51.0,68.0,66.0,39.0,13.0
Aaron Estrada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drew Eubanks,0.0,0.0,0.0,0.0,0.0,0.5826446280991735,0.2791495198902607,0.25094227335846064,20.700000000000003,14.600000000000001,16.0,0.0,0.0,0.0,0.0,0.0,22.0,54.0,71.0,78.0,75.0,37.0
Tosan Evbuomwan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166666666666666,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,15.0
Danté Exum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Bruno Fernando,0.0,0.0,0.0,0.0,0.0,0.18558673469387754,0.11019283746556474,0.20666666666666664,10.4,15.3,10.0,0.0,0.0,0.0,0.0,0.0,56.0,33.0,30.0,78.0,45.0,17.0
Max Fiedler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Filipowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.918918918918921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
Dorian Finney-Smith,0.0,0.0,0.13412589544276787,0.5691609977324262,0.21886907483615303,0.30886728823646104,0.3930555555555556,0.31375000000000003,19.46666666666667,20.6,23.5,0.0,0.0,81.0,21.0,81.0,71.0,60.0,80.0,132.0,68.0,20.0
Adam Flagler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0
Trentyn Flowers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Malachi Flynn,0.0,0.0,0.0,0.0,0.0,0.0,0.3594386600271616,0.22933884297520662,9.0,10.725000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,53.0,138.0,0.0
Simone Fontecchio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,22.166666666666664,11.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,132.0,44.0
De'Aaron Fox,0.0,0.0,0.0,0.29161193469694124,0.46044810242341105,0.7570165321030373,0.7550535077288942,0.6380350474001724,42.7,46.7,43.86666666666666,0.0,0.0,0.0,73.0,81.0,51.0,58.0,59.0,73.0,74.0,45.0
Enrique Freeman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Andrew Funk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
Johnny Furphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
Daniel Gafford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33159722222222227,22.900000000000002,33.666666666666664,30.78723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,78.0,148.0,47.0
Darius Garland,0.0,0.0,0.0,0.0,0.0,0.3263430048836542,0.581275720164609,0.6076989619377162,39.8,33.3,41.06382978723404,0.0,0.0,0.0,0.0,0.0,59.0,54.0,68.0,69.0,57.0,47.0
Luka Garza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203125,10.4,5.9,5.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,28.0,25.0,17.0
Keyonte George,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.200000000000003,27.89189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,37.0
Kyshawn George,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
Paul George,0.0,0.4855967078189301,0.5272888888888889,0.4912674250921326,0.6466520492494519,0.7860243055555554,0.7688614540466392,1.41207075962539,42.1,40.7,34.86666666666667,0.0,81.0,75.0,79.0,77.0,48.0,54.0,31.0,56.0,74.0,30.0
Taj Gibson,0.0,0.31225370613623565,0.27449046679815914,0.32183224271267097,0.3346938775510204,0.2395941727367326,0.42814814814814817,0.26886094674556216,7.6,7.466666666666667,8.1,0.0,73.0,78.0,82.0,70.0,62.0,45.0,52.0,49.0,40.0,20.0
Josh Giddey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5665294924554183,36.1,29.0,32.91304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,76.0,80.0,46.0
Harry Giles III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shai Gilgeous-Alexander,0.0,0.0,0.0,0.0,0.2856930398572278,0.49020408163265317,1.1706122448979592,0.7605229591836735,52.3,56.800000000000004,58.89130434782608,0.0,0.0,0.0,0.0,82.0,70.0,35.0,56.0,68.0,75.0,46.0
Anthony Gill,0.0,0.0,0.0,0.0,0.0,0.0,0.2914201183431952,0.1890495867768595,6.799999999999999,7.999999999999999,3.3428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,59.0,50.0,35.0
Collin Gillespie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,5.0
Jacob Gilyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,0.0
Rudy Gobert,0.3651100535395598,0.0,0.4816338972717574,0.0,0.0,0.0,0.5750843086689148,0.621900826446281,33.4,38.2,31.285714285714285,82.0,0.0,81.0,0.0,0.0,0.0,71.0,66.0,70.0,76.0,49.0
Jordan Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,19.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,114.0,0.0
Aaron Gordon,0.24807605251244905,0.28813280736357655,0.29734375,0.560344827586207,0.40647600262984873,0.4911550468262227,0.5072,0.3713777777777778,33.0,30.599999999999994,23.392857142857146,47.0,78.0,80.0,58.0,78.0,62.0,50.0,75.0,68.0,73.0,28.0
Eric Gordon,0.38645525396398817,0.5520987654320988,0.3438222222222222,0.37324091577399704,0.3490484429065744,0.5455246913580247,0.9423868312757201,0.37611572791628195,20.9,21.2,14.75,61.0,45.0,75.0,69.0,68.0,36.0,27.0,57.0,138.0,68.0,36.0
Jazian Gortman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
Devonte' Graham,0.0,0.0,0.0,0.0,0.24432892249527413,0.5527840765936003,0.5259504132231405,0.30817174515235457,17.866666666666667,11.1,0.0,0.0,0.0,0.0,0.0,46.0,63.0,55.0,76.0,146.0,23.0,0.0
