Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
136,111,Zach Collins,C,24,SAS,28,4,17.928571428571427,2.7142857142857144,5.535714285714286,0.49,0.5,1.4642857142857142,0.341,62,114,0.544,0.535,1.8571428571428572,2.3214285714285716,0.8,1.6428571428571428,3.8214285714285716,5.464285714285714,2.1785714285714284,0.4642857142857143,0.8214285714285714,1.6071428571428572,2.392857142857143,7.785714285714286,16.4,0.594,0.265,0.419,9.5,22.5,16.0,16.3,1.2,3.8,19.7,19.2,0.6,0.7,1.2,0.118,-1.2,1.0,-0.2,0.2,19.46428571428571
137,112,Darren Collison,PG,34,LAL,3,0,12.333333333333334,0.6666666666666666,2.3333333333333335,0.286,0.0,1.0,0.0,2,4,0.5,0.286,0.0,0.0,,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,-0.2,0.286,0.429,0.0,0.0,11.6,5.8,6.8,1.3,0.0,12.5,9.3,-0.1,0.0,-0.1,-0.07,-10.0,-0.9,-10.9,-0.1,3.666666666666666
138,113,Mike Conley,PG,34,UTA,72,72,28.583333333333332,4.777777777777778,10.98611111111111,0.435,2.3472222222222223,5.75,0.408,175,377,0.464,0.542,1.7916666666666667,2.25,0.796,0.6527777777777778,2.361111111111111,3.013888888888889,5.347222222222222,1.3333333333333333,0.2916666666666667,1.7083333333333333,1.9722222222222223,13.694444444444445,17.2,0.572,0.523,0.205,2.6,8.8,5.8,27.7,2.3,0.9,12.5,20.9,4.4,2.3,6.7,0.157,2.4,0.7,3.1,2.7,30.944444444444443
139,114,Pat Connaughton,SF,29,MIL,65,19,26.015384615384615,3.4923076923076923,7.630769230769231,0.458,2.246153846153846,5.6923076923076925,0.395,81,126,0.643,0.605,0.6923076923076923,0.8307692307692308,0.833,0.6923076923076923,3.5076923076923077,4.2,1.2615384615384615,0.9076923076923077,0.23076923076923078,0.5384615384615384,1.323076923076923,9.923076923076923,13.4,0.62,0.746,0.109,2.9,14.0,8.6,6.6,1.7,0.9,6.3,14.0,2.8,1.6,4.4,0.125,0.8,0.3,1.2,1.4,21.584615384615383
140,115,Tyler Cook,PF,24,CHI,20,2,10.0,1.15,1.9,0.605,0.0,0.0,,23,38,0.605,0.605,1.05,1.6,0.656,0.8,1.85,2.65,0.15,0.2,0.2,0.35,1.4,3.35,13.0,0.643,0.0,0.842,9.1,20.7,14.9,2.0,1.0,1.7,11.8,13.0,0.4,0.2,0.5,0.127,-3.0,-1.1,-4.1,-0.1,7.049999999999999
141,116,Sharife Cooper,PG,20,ATL,13,0,3.0,0.23076923076923078,1.0769230769230769,0.214,0.07692307692307693,0.46153846153846156,0.167,2,8,0.25,0.25,0.0,0.0,,0.0,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.0,0.0,0.38461538461538464,0.07692307692307693,0.5384615384615384,-5.4,0.25,0.429,0.0,0.0,14.0,7.0,16.3,0.0,0.0,26.3,21.3,-0.2,0.0,-0.2,-0.297,-11.3,-5.0,-16.3,-0.1,0.3846153846153848
142,117,Petr Cornelie,PF,26,DEN,13,0,2.923076923076923,0.38461538461538464,1.1538461538461537,0.333,0.07692307692307693,0.6153846153846154,0.125,4,7,0.571,0.367,0.23076923076923078,0.3076923076923077,0.75,0.5384615384615384,0.5384615384615384,1.0769230769230769,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.5384615384615384,1.0769230769230769,9.6,0.418,0.533,0.267,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24.0,-0.1,0.0,0.0,-0.015,-6.1,-2.7,-8.8,-0.1,2.230769230769231
143,118,DeMarcus Cousins,C,31,DEN,48,7,14.958333333333334,3.1041666666666665,6.75,0.46,0.7708333333333334,2.5416666666666665,0.303,112,202,0.554,0.517,1.9791666666666667,2.6041666666666665,0.76,1.5416666666666667,4.083333333333333,5.625,1.4791666666666667,0.7291666666666666,0.4375,1.7708333333333333,2.8958333333333335,8.958333333333334,18.2,0.567,0.377,0.386,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.104,-1.8,0.2,-1.6,0.1,18.270833333333336
146,119,Robert Covington,PF,31,LAC,71,42,27.323943661971832,2.943661971830986,7.014084507042254,0.42,1.8028169014084507,4.774647887323944,0.378,81,159,0.509,0.548,0.8169014084507042,0.971830985915493,0.841,0.8309859154929577,4.676056338028169,5.507042253521127,1.295774647887324,1.4507042253521127,1.2816901408450705,1.056338028169014,2.676056338028169,8.507042253521126,12.4,0.572,0.681,0.139,3.3,18.9,11.0,6.8,2.6,4.4,12.4,13.5,0.8,2.4,3.2,0.08,-1.6,1.7,0.2,1.1,25.943661971830984
149,120,Torrey Craig,SF,31,PHO,78,16,20.46153846153846,2.5641025641025643,5.653846153846154,0.454,0.9871794871794872,3.0,0.329,123,207,0.594,0.541,0.5,0.6666666666666666,0.75,1.1025641025641026,2.871794871794872,3.9743589743589745,1.1666666666666667,0.5897435897435898,0.46153846153846156,0.8589743589743589,1.935897435897436,6.615384615384615,11.0,0.556,0.531,0.118,5.9,15.4,10.7,7.6,1.4,2.0,12.6,14.3,0.9,1.4,2.3,0.07,-1.7,-0.1,-1.8,0.1,15.705128205128206
152,121,Jae Crowder,PF,31,PHO,67,67,28.149253731343283,3.2388059701492535,8.119402985074627,0.399,1.8955223880597014,5.447761194029851,0.348,90,179,0.503,0.516,1.0597014925373134,1.3432835820895523,0.789,0.44776119402985076,4.835820895522388,5.2835820895522385,1.8507462686567164,1.4179104477611941,0.44776119402985076,0.8208955223880597,2.582089552238806,9.432835820895523,11.3,0.541,0.671,0.165,1.8,18.0,10.1,8.3,2.4,1.4,8.6,14.6,0.9,3.4,4.3,0.11,-1.3,2.4,1.1,1.5,24.208955223880597
153,122,Jarrett Culver,SG,22,MEM,37,0,9.135135135135135,1.3783783783783783,3.6486486486486487,0.378,0.32432432432432434,1.2702702702702702,0.255,39,88,0.443,0.422,0.43243243243243246,0.918918918918919,0.471,0.35135135135135137,0.9459459459459459,1.2972972972972974,0.8918918918918919,0.5405405405405406,0.13513513513513514,0.5405405405405406,1.135135135135135,3.5135135135135136,8.7,0.433,0.348,0.252,3.9,11.1,7.4,13.0,2.8,1.3,11.8,20.6,-0.4,0.5,0.1,0.012,-5.7,0.3,-5.4,-0.3,7.162162162162162
154,123,Jarron Cumberland,SG,24,POR,3,0,4.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,1,1,1.0,0.5,0.0,0.0,,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,8.4,0.5,0.5,0.0,8.8,19.0,13.7,11.6,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.079,-4.4,-2.2,-6.6,0.0,2.333333333333333
155,124,Cade Cunningham,SG,20,DET,64,64,32.625,6.703125,16.109375,0.416,1.78125,5.671875,0.314,315,668,0.472,0.471,2.21875,2.625,0.845,0.90625,4.625,5.53125,5.5625,1.21875,0.671875,3.65625,3.125,17.40625,13.1,0.504,0.352,0.163,2.9,16.2,9.2,29.1,1.8,1.9,17.5,27.5,-2.4,1.9,-0.5,-0.011,-1.1,-0.5,-1.6,0.2,32.984375
156,125,Seth Curry,SG,31,BRK,64,64,33.359375,5.625,11.546875,0.487,2.46875,5.84375,0.422,202,365,0.553,0.594,1.28125,1.46875,0.872,0.328125,2.796875,3.125,3.59375,0.828125,0.21875,1.703125,2.3125,15.0,13.7,0.615,0.506,0.127,1.1,9.1,5.2,16.3,1.2,0.6,12.3,18.5,2.7,1.5,4.2,0.095,0.3,-0.9,-0.6,0.8,28.078125
159,126,Stephen Curry,PG,33,GSW,64,64,34.546875,8.359375,19.125,0.437,4.453125,11.71875,0.38,250,474,0.527,0.554,4.296875,4.65625,0.923,0.53125,4.703125,5.234375,6.3125,1.328125,0.359375,3.21875,2.03125,25.46875,21.4,0.601,0.613,0.243,1.7,14.4,8.3,30.4,1.9,1.0,13.2,30.8,4.6,3.4,8.0,0.173,5.4,0.4,5.8,4.4,45.328125
160,127,Anthony Davis,C,28,LAL,40,40,35.1,9.25,17.375,0.532,0.325,1.75,0.186,357,625,0.571,0.542,4.35,6.1,0.713,2.65,7.2,9.85,3.05,1.225,2.25,2.05,2.425,23.175,23.9,0.578,0.101,0.351,8.1,22.0,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2.0,4.5,0.155,2.6,1.2,3.8,2.0,48.625
161,128,Ed Davis,C,32,CLE,31,3,6.483870967741935,0.3548387096774194,0.5161290322580645,0.688,0.0,0.0,,11,16,0.688,0.688,0.1935483870967742,0.45161290322580644,0.429,0.45161290322580644,1.6129032258064515,2.064516129032258,0.22580645161290322,0.0967741935483871,0.2903225806451613,0.16129032258064516,1.064516129032258,0.9032258064516129,9.3,0.632,0.0,0.875,7.9,26.9,17.6,4.5,0.7,4.0,18.4,6.0,0.2,0.3,0.5,0.126,-4.2,2.5,-1.8,0.0,4.580645161290322
162,129,Terence Davis,SG,24,SAC,30,11,17.866666666666667,3.7666666666666666,8.9,0.423,1.6333333333333333,4.966666666666667,0.329,64,118,0.542,0.515,1.2,1.4666666666666666,0.818,0.36666666666666664,2.7666666666666666,3.1333333333333333,1.3333333333333333,0.8333333333333334,0.36666666666666664,1.1,2.3333333333333335,10.366666666666667,14.6,0.543,0.558,0.165,2.2,17.0,9.5,11.9,2.2,1.8,10.3,25.6,0.0,0.5,0.5,0.044,-0.6,-0.4,-0.9,0.2,18.766666666666666
163,130,Gabriel Deck,PF,26,OKC,7,0,8.0,1.1428571428571428,2.0,0.571,0.2857142857142857,0.5714285714285714,0.5,6,10,0.6,0.643,0.0,0.0,,0.14285714285714285,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,2.5714285714285716,11.5,0.643,0.286,0.0,1.8,9.3,5.5,13.7,0.9,0.0,12.5,12.3,0.1,0.0,0.1,0.08,-1.2,-1.3,-2.5,0.0,5.428571428571429
164,131,Dewayne Dedmon,C,32,MIA,67,15,15.895522388059701,2.4477611940298507,4.3283582089552235,0.566,0.2835820895522388,0.7014925373134329,0.404,145,243,0.597,0.598,1.1194029850746268,1.492537313432836,0.75,1.5671641791044777,4.1940298507462686,5.7611940298507465,0.7014925373134329,0.3582089552238806,0.6268656716417911,1.044776119402985,2.5970149253731343,6.298507462686567,15.9,0.632,0.162,0.345,11.4,29.4,20.6,6.7,1.1,4.2,17.3,16.9,1.5,2.0,3.5,0.157,-2.2,1.1,-1.0,0.3,15.791044776119405
165,132,Sam Dekker,PF,27,TOR,1,0,1.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.003,-6.2,-3.4,-9.6,0.0,0.0
166,133,Javin DeLaurier,C,23,MIL,1,0,3.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.6,,,,0.0,34.6,17.7,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,0.26,-4.8,11.8,7.0,0.0,5.0
167,134,DeMar DeRozan,PF,32,CHI,76,76,36.0921052631579,10.18421052631579,20.19736842105263,0.504,0.6578947368421053,1.868421052631579,0.352,724,1393,0.52,0.521,6.842105263157895,7.802631578947368,0.877,0.7368421052631579,4.421052631578948,5.157894736842105,4.921052631578948,0.8947368421052632,0.3157894736842105,2.3815789473684212,2.3421052631578947,27.86842105263158,23.1,0.59,0.093,0.386,2.3,13.7,8.0,23.3,1.2,0.8,9.2,31.8,7.0,1.8,8.8,0.154,3.4,-0.9,2.5,3.1,42.81578947368421
168,135,Mamadi Diakite,PF,25,OKC,13,3,14.461538461538462,1.9230769230769231,3.6153846153846154,0.532,0.0,0.38461538461538464,0.0,25,42,0.595,0.532,0.46153846153846156,0.8461538461538461,0.545,1.3076923076923077,3.230769230769231,4.538461538461538,0.15384615384615385,0.38461538461538464,0.6923076923076923,0.5384615384615384,2.5384615384615383,4.3076923076923075,11.6,0.54,0.106,0.234,9.2,23.3,16.1,1.6,1.3,4.5,11.9,13.5,0.1,0.3,0.3,0.08,-5.9,0.9,-5.0,-0.1,12.23076923076923
169,136,Cheick Diallo,C,25,DET,3,0,10.333333333333334,1.0,2.6666666666666665,0.375,0.0,0.0,,3,8,0.375,0.375,1.6666666666666667,2.0,0.833,1.3333333333333333,2.6666666666666665,4.0,0.0,0.3333333333333333,0.0,0.3333333333333333,2.0,3.6666666666666665,12.3,0.517,0.0,0.75,13.3,29.4,20.9,0.0,1.6,0.0,8.6,16.1,0.0,0.0,0.1,0.108,-4.2,-3.3,-7.5,0.0,7.333333333333333
170,137,Hamidou Diallo,SG,23,DET,58,29,21.879310344827587,4.5,9.068965517241379,0.496,0.39655172413793105,1.603448275862069,0.247,238,433,0.55,0.518,1.5689655172413792,2.413793103448276,0.65,1.1896551724137931,3.586206896551724,4.775862068965517,1.2586206896551724,1.2241379310344827,0.29310344827586204,1.0,2.4655172413793105,10.96551724137931,15.7,0.541,0.177,0.266,5.6,18.7,11.8,9.8,2.7,1.2,9.0,21.8,0.6,1.5,2.1,0.079,-1.2,0.7,-0.5,0.5,21.810344827586206
171,138,Gorgui Dieng,C,32,ATL,44,3,8.431818181818182,1.2045454545454546,2.5454545454545454,0.473,0.6590909090909091,1.5454545454545454,0.426,24,44,0.545,0.603,0.4318181818181818,0.5909090909090909,0.731,0.7272727272727273,2.022727272727273,2.75,0.7727272727272727,0.25,0.29545454545454547,0.45454545454545453,1.1818181818181819,3.5,17.3,0.624,0.607,0.232,9.5,26.1,17.8,12.7,1.5,3.1,13.9,16.9,0.8,0.4,1.2,0.155,1.4,0.8,2.1,0.4,9.431818181818182
172,139,Spencer Dinwiddie,PG-SG,28,DAL,67,51,29.55223880597015,4.567164179104478,10.970149253731343,0.416,1.671641791044776,4.925373134328358,0.339,194,405,0.479,0.493,2.91044776119403,3.7611940298507465,0.774,0.6716417910447762,3.4925373134328357,4.164179104477612,5.164179104477612,0.6567164179104478,0.19402985074626866,1.5522388059701493,2.2388059701492535,13.716417910447761,15.1,0.543,0.449,0.343,2.6,13.0,7.8,25.7,1.1,0.6,10.9,21.4,2.7,1.4,4.1,0.098,0.8,-0.4,0.3,1.2,27.492537313432837
175,140,Donte DiVincenzo,SG,25,SAC,42,1,23.952380952380953,2.8095238095238093,8.0,0.351,1.7619047619047619,5.190476190476191,0.339,44,118,0.373,0.461,1.6666666666666667,1.9761904761904763,0.843,0.9523809523809523,3.0952380952380953,4.0476190476190474,2.8095238095238093,1.1428571428571428,0.19047619047619047,1.7142857142857142,1.6428571428571428,9.047619047619047,11.3,0.51,0.649,0.247,4.3,14.0,9.1,16.1,2.3,0.7,16.2,18.9,-0.1,0.9,0.7,0.035,-1.8,-0.5,-2.3,-0.1,19.69047619047619
178,141,Luka Dončić,PG,22,DAL,65,65,35.4,9.861538461538462,21.584615384615386,0.457,3.0923076923076924,8.753846153846155,0.353,440,834,0.528,0.529,5.6,7.523076923076923,0.744,0.8615384615384616,8.261538461538462,9.123076923076923,8.738461538461538,1.1538461538461537,0.5538461538461539,4.492307692307692,2.230769230769231,28.415384615384614,25.1,0.571,0.406,0.349,2.7,26.0,14.3,46.0,1.6,1.4,15.3,37.4,3.8,3.8,7.6,0.159,6.4,1.8,8.2,5.9,52.169230769230765
179,142,Luguentz Dort,SG,22,OKC,51,51,32.64705882352941,5.745098039215686,14.235294117647058,0.404,2.549019607843137,7.666666666666667,0.332,163,335,0.487,0.493,3.156862745098039,3.7450980392156863,0.843,0.7450980392156863,3.411764705882353,4.1568627450980395,1.7254901960784315,0.9019607843137255,0.35294117647058826,1.7254901960784315,2.9215686274509802,17.19607843137255,12.3,0.541,0.539,0.263,2.3,10.9,6.5,8.6,1.3,1.0,9.8,23.3,0.2,1.1,1.4,0.04,-1.5,-0.7,-2.3,-0.1,25.588235294117645
180,143,Ayo Dosunmu,SG,22,CHI,77,40,27.4025974025974,3.6103896103896105,6.9480519480519485,0.52,0.9090909090909091,2.4155844155844157,0.376,208,349,0.596,0.585,0.6883116883116883,1.0129870129870129,0.679,0.35064935064935066,2.4285714285714284,2.779220779220779,3.324675324675325,0.7792207792207793,0.37662337662337664,1.4025974025974026,2.3636363636363638,8.818181818181818,11.2,0.596,0.348,0.146,1.4,9.9,5.7,16.5,1.4,1.2,15.9,14.1,1.7,1.3,3.0,0.069,-1.9,-0.1,-2.0,0.0,20.922077922077918
181,144,Damyean Dotson,SG,27,NYK,2,0,10.5,1.0,2.0,0.5,0.0,0.5,0.0,2,3,0.667,0.5,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,6.4,0.5,0.25,0.0,0.0,10.4,5.1,6.9,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.045,-3.7,-1.2,-4.9,0.0,4.0
182,145,Devon Dotson,PG,22,CHI,11,0,7.7272727272727275,1.0,2.090909090909091,0.478,0.18181818181818182,0.8181818181818182,0.222,9,14,0.643,0.522,0.45454545454545453,0.8181818181818182,0.556,0.09090909090909091,0.7272727272727273,0.8181818181818182,1.3636363636363635,0.09090909090909091,0.0,0.45454545454545453,1.0,2.6363636363636362,9.8,0.538,0.391,0.391,1.3,10.5,6.0,23.9,0.6,0.0,15.6,16.6,0.1,0.0,0.1,0.048,-3.4,-1.5,-4.9,-0.1,5.363636363636363
183,146,Sekou Doumbouya,PF,21,LAL,2,0,8.0,2.5,4.0,0.625,0.5,1.0,0.5,4,6,0.667,0.688,1.5,2.0,0.75,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0,40.7,0.717,0.25,0.5,13.5,26.8,20.2,0.0,9.0,11.1,17.0,31.6,0.0,0.1,0.1,0.3,8.8,10.0,18.8,0.1,19.0
184,147,Jeff Dowtin,PG,24,ORL,9,0,12.0,0.8888888888888888,2.888888888888889,0.308,0.1111111111111111,1.0,0.111,7,17,0.412,0.327,0.2222222222222222,0.2222222222222222,1.0,0.8888888888888888,1.1111111111111112,2.0,1.1111111111111112,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.5555555555555556,2.111111111111111,6.8,0.353,0.346,0.077,7.9,9.8,8.9,12.7,2.2,0.9,15.7,12.8,-0.1,0.1,0.0,-0.01,-5.7,0.1,-5.6,-0.1,6.888888888888889
188,148,PJ Dozier,SG,25,DEN,18,0,18.88888888888889,2.0,5.5,0.364,0.8333333333333334,2.6666666666666665,0.313,21,51,0.412,0.439,0.5555555555555556,0.7222222222222222,0.769,0.7777777777777778,2.7222222222222223,3.5,1.6111111111111112,0.6111111111111112,0.3333333333333333,0.7222222222222222,1.8333333333333333,5.388888888888889,8.7,0.463,0.485,0.131,4.8,15.6,10.3,11.3,1.6,1.6,11.0,15.2,-0.1,0.4,0.3,0.038,-3.0,1.0,-2.0,0.0,13.611111111111112
189,149,Goran Dragić,PG,35,BRK,21,8,23.714285714285715,2.7142857142857144,7.190476190476191,0.377,0.7619047619047619,3.0,0.254,41,88,0.466,0.43,1.2857142857142858,1.5714285714285714,0.818,0.6190476190476191,2.4761904761904763,3.0952380952380953,4.095238095238095,0.9047619047619048,0.19047619047619047,1.619047619047619,2.142857142857143,7.476190476190476,10.0,0.474,0.417,0.219,2.9,11.3,7.1,22.9,1.9,0.7,17.0,17.2,-0.1,0.4,0.4,0.034,-2.8,-0.5,-3.3,-0.2,18.61904761904762
192,150,Andre Drummond,C,28,BRK,73,36,19.684931506849313,3.3835616438356166,5.931506849315069,0.57,0.0,0.0410958904109589,0.0,247,430,0.574,0.57,1.178082191780822,2.2465753424657535,0.524,3.136986301369863,6.178082191780822,9.315068493150685,1.7945205479452055,1.0684931506849316,0.9315068493150684,1.5753424657534247,2.6301369863013697,7.945205479452055,21.0,0.574,0.007,0.379,18.0,34.1,26.2,13.7,2.7,4.2,18.5,19.0,2.0,3.1,5.1,0.17,-0.1,1.4,1.3,1.2,25.465753424657535
195,151,Chris Duarte,SG,24,IND,55,39,28.01818181818182,4.872727272727273,11.290909090909091,0.432,1.709090909090909,4.636363636363637,0.369,174,366,0.475,0.507,1.6363636363636365,2.036363636363636,0.804,0.7454545454545455,3.3636363636363638,4.109090909090909,2.0727272727272728,1.018181818181818,0.18181818181818182,1.6363636363636365,1.7272727272727273,13.090909090909092,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,22.636363636363637
196,152,David Duke Jr.,PG,22,BRK,22,7,15.5,1.7727272727272727,4.909090909090909,0.361,0.4090909090909091,1.6818181818181819,0.243,30,71,0.423,0.403,0.7727272727272727,0.9545454545454546,0.81,1.3636363636363635,1.6818181818181819,3.0454545454545454,0.7727272727272727,0.6363636363636364,0.3181818181818182,0.4090909090909091,1.6363636363636365,4.7272727272727275,10.0,0.444,0.343,0.194,9.8,11.5,10.7,6.6,2.0,1.8,7.1,15.9,0.0,0.3,0.3,0.048,-3.0,-0.9,-3.9,-0.2,11.181818181818182
197,153,Kris Dunn,PG,27,POR,14,3,24.0,3.142857142857143,7.285714285714286,0.431,0.07142857142857142,0.7857142857142857,0.091,43,91,0.473,0.436,1.2142857142857142,1.2857142857142858,0.944,0.6428571428571429,2.857142857142857,3.5,5.642857142857143,1.6428571428571428,0.21428571428571427,2.2857142857142856,2.7142857142857144,7.571428571428571,12.5,0.482,0.108,0.176,2.8,13.6,8.0,35.1,3.3,0.9,22.5,18.3,-0.1,0.3,0.2,0.024,-4.6,-0.8,-5.4,-0.3,24.214285714285715
198,154,Kevin Durant,PF,33,BRK,55,55,37.21818181818182,10.50909090909091,20.272727272727273,0.518,2.090909090909091,5.454545454545454,0.383,463,815,0.568,0.57,6.763636363636364,7.4363636363636365,0.91,0.5272727272727272,6.872727272727273,7.4,6.381818181818182,0.8727272727272727,0.9454545454545454,3.4727272727272727,2.0545454545454547,29.87272727272727,25.6,0.634,0.269,0.367,1.6,19.6,10.8,29.1,1.1,2.3,12.9,31.2,6.4,2.0,8.4,0.198,6.4,0.7,7.2,4.8,52.52727272727273
199,155,Jaime Echenique,C,24,WAS,1,0,3.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.012,-5.5,-3.0,-8.5,0.0,0.0
200,156,Anthony Edwards,SG,20,MIN,72,72,34.25,7.625,17.291666666666668,0.441,2.986111111111111,8.36111111111111,0.357,334,643,0.519,0.527,3.0555555555555554,3.888888888888889,0.786,0.8611111111111112,3.9027777777777777,4.763888888888889,3.8194444444444446,1.4583333333333333,0.6388888888888888,2.638888888888889,2.2777777777777777,21.291666666666668,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2.0,1.8,12.2,26.4,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2.0,36.91666666666667
201,157,Carsen Edwards,SG,23,DET,4,0,19.75,2.25,7.5,0.3,1.0,4.0,0.25,5,14,0.357,0.367,0.25,0.25,1.0,0.5,1.0,1.5,3.5,0.5,0.0,1.25,1.0,5.75,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0.0,14.1,19.2,-0.1,0.0,-0.1,-0.075,-6.0,-3.4,-9.3,-0.1,11.75
202,158,Kessler Edwards,SF,21,BRK,48,23,20.5625,2.2916666666666665,5.5625,0.412,1.0,2.8333333333333335,0.353,62,131,0.473,0.502,0.3333333333333333,0.3958333333333333,0.842,0.9166666666666666,2.6666666666666665,3.5833333333333335,0.6458333333333334,0.6041666666666666,0.5,0.875,1.7708333333333333,5.916666666666667,8.3,0.516,0.509,0.071,5.0,13.8,9.5,4.1,1.4,2.2,13.2,13.8,-0.2,0.9,0.6,0.031,-3.1,-0.8,-3.8,-0.5,13.416666666666668
203,159,Rob Edwards,SG,25,OKC,2,0,5.5,0.5,2.0,0.25,0.5,2.0,0.25,0,0,,0.375,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5,-0.8,0.375,1.0,0.0,0.0,28.5,14.0,0.0,0.0,0.0,20.0,19.6,-0.1,0.0,0.0,-0.181,-8.3,-2.9,-11.2,0.0,1.5
204,160,CJ Elleby,SF,21,POR,58,28,20.24137931034483,2.086206896551724,5.310344827586207,0.393,0.6379310344827587,2.1724137931034484,0.294,84,182,0.462,0.453,1.0344827586206897,1.4482758620689655,0.714,1.1379310344827587,2.7758620689655173,3.913793103448276,1.5,0.603448275862069,0.3275862068965517,0.9655172413793104,2.0,5.844827586206897,9.2,0.491,0.409,0.273,6.0,15.6,10.6,10.6,1.5,1.6,14.0,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1.0,13.637931034482758
205,161,Wayne Ellington,SG,34,LAL,43,9,18.837209302325583,2.2790697674418605,5.511627906976744,0.414,1.9069767441860466,4.906976744186046,0.389,16,26,0.615,0.586,0.20930232558139536,0.2558139534883721,0.818,0.23255813953488372,1.558139534883721,1.7906976744186047,0.6976744186046512,0.5348837209302325,0.11627906976744186,0.4418604651162791,0.9767441860465116,6.674418604651163,9.9,0.593,0.89,0.046,1.3,8.9,5.1,5.0,1.4,0.5,7.3,13.8,0.6,0.4,1.0,0.062,-0.7,-0.6,-1.4,0.1,12.488372093023257
206,162,Joel Embiid,C,27,PHI,68,68,33.779411764705884,9.794117647058824,19.61764705882353,0.499,1.3676470588235294,3.6911764705882355,0.371,573,1083,0.529,0.534,9.617647058823529,11.808823529411764,0.814,2.1470588235294117,9.558823529411764,11.705882352941176,4.176470588235294,1.1323529411764706,1.4558823529411764,3.1470588235294117,2.661764705882353,30.573529411764707,31.2,0.616,0.188,0.602,7.2,31.1,19.4,23.5,1.7,3.9,11.3,37.2,7.9,4.1,12.0,0.252,7.2,2.0,9.2,6.5,53.83823529411765
207,163,James Ennis III,SF,31,DEN,7,0,8.0,1.5714285714285714,3.4285714285714284,0.458,0.42857142857142855,1.1428571428571428,0.375,8,16,0.5,0.521,0.5714285714285714,0.7142857142857143,0.8,0.7142857142857143,1.0,1.7142857142857142,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,4.142857142857143,17.7,0.553,0.333,0.208,9.9,13.1,11.6,7.4,1.7,3.1,7.1,22.0,0.1,0.1,0.1,0.114,-0.1,-1.0,-1.1,0.0,8.42857142857143
211,164,Drew Eubanks,C,24,POR,71,31,17.535211267605632,3.112676056338028,5.225352112676056,0.596,0.07042253521126761,0.323943661971831,0.217,216,348,0.621,0.602,1.3943661971830985,1.8309859154929577,0.762,1.8309859154929577,3.5492957746478875,5.380281690140845,1.1971830985915493,0.43661971830985913,0.5633802816901409,1.1408450704225352,1.7183098591549295,7.690140845070423,18.0,0.638,0.062,0.35,11.0,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,-1.4,0.2,17.816901408450704
