Unnamed: 0,Rk,Player,Pos,Age,TEAM_ABBREVIATION,GP,GS,MIN,FGM,FGA,FG%,FG3M,FG3A,3P%,2P,2PA,2P%,eFG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FPPG
338,265,Tyus Jones,PG,23,MEM,65,6,18.953846153846154,3.0307692307692307,6.6,0.459,0.7230769230769231,1.9076923076923078,0.379,150,305,0.492,0.514,0.6615384615384615,0.8923076923076924,0.741,0.13846153846153847,1.4461538461538461,1.5846153846153845,4.384615384615385,0.9076923076923077,0.09230769230769231,0.8461538461538461,0.676923076923077,7.446153846153846,15.7,0.532,0.289,0.135,0.8,7.9,4.4,32.0,2.2,0.4,10.8,17.2,1.9,1.1,3.0,0.117,0.4,0.2,0.6,0.8,20.06153846153846
339,266,DeAndre Jordan,C,31,BRK,56,6,22.035714285714285,3.4107142857142856,5.125,0.666,0.0,0.0,,191,287,0.666,0.666,1.4821428571428572,2.1785714285714284,0.68,2.517857142857143,7.5,10.017857142857142,1.875,0.32142857142857145,0.9285714285714286,1.3214285714285714,2.0357142857142856,8.303571428571429,19.9,0.682,0.0,0.425,12.1,34.5,23.5,12.6,0.7,3.5,17.8,14.1,3.0,2.2,5.2,0.2,1.2,1.8,3.0,1.5,25.42857142857143
340,267,Cory Joseph,PG,28,SAC,72,26,24.430555555555557,2.375,5.722222222222222,0.415,0.7777777777777778,2.2083333333333335,0.352,115,253,0.455,0.483,0.8333333333333334,0.9722222222222222,0.857,0.6111111111111112,2.0,2.611111111111111,3.486111111111111,0.7361111111111112,0.2916666666666667,1.1111111111111112,1.8472222222222223,6.361111111111111,10.1,0.517,0.386,0.17,2.7,9.4,6.0,19.1,1.5,1.1,15.3,12.9,1.2,1.1,2.3,0.062,-2.1,0.1,-2.0,0.0,17.5
341,268,Mfiondu Kabengele,C,22,LAC,12,0,5.333333333333333,1.1666666666666667,2.6666666666666665,0.438,0.75,1.6666666666666667,0.45,5,12,0.417,0.578,0.4166666666666667,0.4166666666666667,1.0,0.08333333333333333,0.8333333333333334,0.9166666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.75,3.5,18.2,0.614,0.625,0.156,1.7,15.8,8.9,4.9,1.5,2.8,5.5,23.7,0.1,0.1,0.2,0.173,2.3,-0.1,2.2,0.1,6.166666666666666
342,269,Frank Kaminsky,C,26,PHO,39,13,19.923076923076923,3.5384615384615383,7.871794871794871,0.45,1.0512820512820513,3.1794871794871793,0.331,97,183,0.53,0.516,1.564102564102564,2.3076923076923075,0.678,0.8974358974358975,3.6153846153846154,4.512820512820513,1.9230769230769231,0.358974358974359,0.2564102564102564,0.9487179487179487,1.9230769230769231,9.692307692307692,14.2,0.545,0.404,0.293,4.9,20.4,12.6,14.3,0.9,1.1,9.6,21.0,0.7,0.7,1.4,0.087,-0.1,-0.4,-0.5,0.3,18.128205128205128
343,270,Luke Kennard,SG,23,DET,28,25,32.92857142857143,5.392857142857143,12.214285714285714,0.442,2.607142857142857,6.535714285714286,0.399,78,159,0.491,0.548,2.392857142857143,2.6785714285714284,0.893,0.32142857142857145,3.1785714285714284,3.5,4.107142857142857,0.42857142857142855,0.21428571428571427,1.5357142857142858,2.3214285714285716,15.785714285714286,14.4,0.589,0.535,0.219,1.1,11.1,6.0,19.2,0.6,0.5,10.3,19.8,1.6,0.3,1.9,0.1,1.1,-1.4,-0.3,0.4,27.892857142857146
344,271,Stanton Kidd,SG,27,UTA,4,0,3.75,0.0,0.75,0.0,0.0,0.25,0.0,0,2,0.0,0.0,0.0,0.0,,0.0,0.75,0.75,0.25,0.0,0.0,0.5,0.75,0.0,-13.7,0.0,0.333,0.0,0.0,21.3,11.0,8.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-16.2,-1.4,-17.6,-0.1,-0.5
345,272,Michael Kidd-Gilchrist,PF,26,DAL,25,0,11.24,0.88,2.64,0.333,0.2,0.8,0.25,17,46,0.37,0.371,0.44,0.56,0.786,0.56,2.12,2.68,0.56,0.08,0.24,0.64,1.48,2.4,4.2,0.416,0.303,0.212,5.3,20.4,12.8,7.1,0.3,1.9,18.1,13.7,-0.4,0.2,-0.2,-0.03,-6.3,-1.1,-7.4,-0.4,5.399999999999999
348,273,Louis King,SF,20,DET,10,0,6.2,0.8,2.1,0.381,0.4,1.1,0.364,4,10,0.4,0.476,0.0,0.3,0.0,0.1,0.9,1.0,0.5,0.2,0.0,0.2,1.0,2.0,6.2,0.448,0.524,0.143,1.8,16.7,9.2,11.8,1.6,0.0,8.2,17.1,-0.1,0.0,0.0,-0.007,-5.1,-1.1,-6.2,-0.1,4.0
349,274,Maxi Kleber,PF,28,DAL,74,21,25.54054054054054,3.2027027027027026,6.945945945945946,0.461,1.6081081081081081,4.3108108108108105,0.373,118,195,0.605,0.577,1.0675675675675675,1.2567567567567568,0.849,1.5135135135135136,3.72972972972973,5.243243243243243,1.1891891891891893,0.33783783783783783,1.1216216216216217,0.7837837837837838,2.3783783783783785,9.08108108108108,13.6,0.605,0.621,0.181,6.3,15.1,10.8,6.3,0.6,3.8,9.5,13.9,3.2,1.7,4.8,0.123,0.4,0.0,0.4,1.1,21.85135135135135
350,275,Brandon Knight,SG-PG,28,DET,25,3,18.48,2.36,6.68,0.353,1.8,5.24,0.344,14,36,0.389,0.488,0.8,1.36,0.588,0.16,1.48,1.64,2.76,0.4,0.12,1.52,1.6,7.32,8.5,0.503,0.784,0.204,1.0,9.1,5.0,21.6,1.1,0.6,17.3,20.6,-0.2,0.1,-0.1,-0.01,-1.8,-2.6,-4.4,-0.3,12.8
353,276,Kevin Knox,SF,20,NYK,65,4,17.93846153846154,2.2153846153846155,6.1692307692307695,0.359,1.0,3.0615384615384613,0.327,79,202,0.391,0.44,1.0153846153846153,1.5538461538461539,0.653,0.4307692307692308,2.4,2.830769230769231,0.9384615384615385,0.35384615384615387,0.4307692307692308,0.6923076923076923,1.6307692307692307,6.446153846153846,8.3,0.47,0.496,0.252,2.5,14.7,8.4,7.4,1.0,2.3,9.2,17.8,-0.5,0.7,0.2,0.007,-3.1,-1.1,-4.2,-0.7,11.630769230769232
354,277,John Konchar,SG,23,MEM,19,0,9.526315789473685,1.263157894736842,1.9473684210526316,0.649,0.2631578947368421,0.5263157894736842,0.5,19,27,0.704,0.716,0.05263157894736842,0.10526315789473684,0.5,0.9473684210526315,1.5263157894736843,2.473684210526316,1.1578947368421053,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.3684210526315789,2.8421052631578947,18.0,0.713,0.27,0.054,10.7,16.6,13.7,16.2,1.8,1.5,15.6,10.3,0.5,0.2,0.7,0.182,2.5,2.0,4.5,0.3,9.789473684210527
355,278,Furkan Korkmaz,SG,22,PHI,72,12,21.65277777777778,3.361111111111111,7.819444444444445,0.43,1.9861111111111112,4.944444444444445,0.402,99,207,0.478,0.557,1.0694444444444444,1.4166666666666667,0.755,0.25,2.0833333333333335,2.3333333333333335,1.0972222222222223,0.5694444444444444,0.2222222222222222,0.8194444444444444,1.3611111111111112,9.777777777777779,12.0,0.579,0.632,0.181,1.3,10.6,6.0,7.3,1.3,0.9,8.8,18.4,1.4,1.4,2.8,0.085,-0.4,-1.0,-1.3,0.3,16.375
356,279,Luke Kornet,C,24,CHI,36,14,15.527777777777779,2.2777777777777777,5.194444444444445,0.439,0.8611111111111112,3.0,0.287,51,79,0.646,0.521,0.5555555555555556,0.7777777777777778,0.714,0.6111111111111112,1.7222222222222223,2.3333333333333335,0.8888888888888888,0.3055555555555556,0.7222222222222222,0.3888888888888889,1.5,5.972222222222222,12.7,0.539,0.578,0.15,4.1,12.9,8.3,8.5,0.9,4.4,6.6,16.3,0.5,0.6,1.1,0.091,-0.9,-0.2,-1.2,0.1,13.416666666666666
357,280,Kyle Korver,SF,38,MIL,58,1,16.551724137931036,2.1724137931034484,5.051724137931035,0.43,1.706896551724138,4.086206896551724,0.418,27,56,0.482,0.599,0.603448275862069,0.7068965517241379,0.854,0.25862068965517243,1.8448275862068966,2.103448275862069,1.1724137931034482,0.4482758620689655,0.20689655172413793,0.8275862068965517,1.3448275862068966,6.655172413793103,11.3,0.62,0.809,0.14,1.6,10.4,6.3,9.2,1.2,1.1,13.4,15.4,0.9,1.5,2.5,0.124,-0.6,0.7,0.1,0.5,12.96551724137931
358,281,Rodions Kurucs,PF,21,BRK,47,9,14.553191489361701,1.6808510638297873,3.765957446808511,0.446,0.7021276595744681,1.9148936170212767,0.367,46,87,0.529,0.54,0.5106382978723404,0.8085106382978723,0.632,0.5319148936170213,2.382978723404255,2.9148936170212765,1.0851063829787233,0.5319148936170213,0.10638297872340426,0.9787234042553191,1.9148936170212767,4.574468085106383,8.9,0.555,0.508,0.215,3.9,16.6,10.4,10.4,1.7,0.6,19.2,14.7,-0.1,0.8,0.8,0.055,-3.6,0.9,-2.8,-0.1,10.25531914893617
359,282,Kyle Kuzma,PF,24,LAL,61,9,25.016393442622952,4.770491803278689,10.950819672131148,0.436,1.4098360655737705,4.459016393442623,0.316,205,396,0.518,0.5,1.8688524590163935,2.540983606557377,0.735,0.8524590163934426,3.622950819672131,4.475409836065574,1.3114754098360655,0.45901639344262296,0.4262295081967213,1.4918032786885247,2.0655737704918034,12.819672131147541,12.2,0.531,0.407,0.232,3.8,15.7,9.8,7.6,0.9,1.5,11.0,22.9,0.1,1.9,2.0,0.063,-1.6,-1.0,-2.6,-0.2,19.803278688524593
360,283,Skal Labissière,C,23,POR,33,1,17.181818181818183,2.4545454545454546,4.454545454545454,0.551,0.09090909090909091,0.3939393939393939,0.231,78,134,0.582,0.561,0.7575757575757576,1.0,0.758,1.9696969696969697,3.1515151515151514,5.121212121212121,1.2727272727272727,0.21212121212121213,0.9393939393939394,0.9090909090909091,2.696969696969697,5.757575757575758,15.4,0.588,0.088,0.224,12.1,19.0,15.6,10.1,0.6,4.7,15.7,14.3,1.0,0.4,1.4,0.119,-1.5,0.2,-1.3,0.1,16.515151515151516
361,284,Jeremy Lamb,SG,27,IND,46,42,28.065217391304348,4.695652173913044,10.41304347826087,0.451,1.1521739130434783,3.4347826086956523,0.335,163,321,0.508,0.506,2.0,2.391304347826087,0.836,0.5217391304347826,3.8260869565217392,4.3478260869565215,2.0869565217391304,1.1956521739130435,0.4782608695652174,1.0869565217391304,2.260869565217391,12.543478260869565,14.0,0.547,0.33,0.23,2.1,14.8,8.5,10.5,2.1,1.5,8.7,19.6,0.9,1.8,2.7,0.099,-1.1,0.8,-0.4,0.5,25.326086956521742
362,285,Romeo Langford,SG,20,BOS,32,2,11.5625,0.875,2.5,0.35,0.15625,0.84375,0.185,23,53,0.434,0.381,0.5625,0.78125,0.72,0.46875,0.8125,1.28125,0.40625,0.25,0.25,0.34375,1.03125,2.46875,5.4,0.434,0.338,0.313,4.4,7.4,5.9,4.5,1.0,2.0,10.8,11.8,-0.2,0.4,0.2,0.025,-4.7,-0.3,-4.9,-0.3,5.0625
363,286,Zach LaVine,SF,24,CHI,60,60,34.75,8.983333333333333,19.983333333333334,0.45,3.066666666666667,8.066666666666666,0.38,355,715,0.497,0.526,4.466666666666667,5.566666666666666,0.802,0.6833333333333333,4.133333333333334,4.816666666666666,4.233333333333333,1.4666666666666666,0.4666666666666667,3.433333333333333,2.183333333333333,25.5,19.4,0.568,0.404,0.279,2.1,13.8,7.7,21.7,2.0,1.3,13.3,31.7,1.8,2.2,4.0,0.091,3.3,-0.8,2.5,2.4,39.599999999999994
364,287,Vic Law,PF,24,ORL,8,0,7.75,0.75,2.25,0.333,0.125,0.875,0.143,5,11,0.455,0.361,0.25,0.75,0.333,0.25,1.125,1.375,0.375,0.25,0.0,0.25,0.75,1.875,3.7,0.363,0.389,0.333,3.4,16.2,9.6,6.7,1.6,0.0,8.8,15.8,-0.1,0.1,-0.1,-0.052,-7.0,-2.6,-9.6,-0.1,3.375
365,288,Jake Layman,SF,25,MIN,23,2,21.956521739130434,3.5217391304347827,7.782608695652174,0.453,1.0434782608695652,3.130434782608696,0.333,57,107,0.533,0.52,1.0434782608695652,1.391304347826087,0.75,0.7391304347826086,1.7391304347826086,2.4782608695652173,0.6521739130434783,0.7391304347826086,0.43478260869565216,1.0434782608695652,2.0434782608695654,9.130434782608695,10.3,0.544,0.402,0.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,0.0,0.3,0.3,0.03,-2.8,-0.9,-3.7,-0.2,15.478260869565217
366,289,T.J. Leaf,PF,22,IND,28,1,7.928571428571429,1.2857142857142858,3.0714285714285716,0.419,0.17857142857142858,0.6428571428571429,0.278,31,68,0.456,0.448,0.25,0.5714285714285714,0.438,0.8214285714285714,1.7142857142857142,2.5357142857142856,0.32142857142857145,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.7857142857142857,3.0,12.9,0.451,0.209,0.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,-0.1,0.4,0.3,0.061,-2.5,0.1,-2.4,0.0,6.964285714285714
367,290,Jalen Lecque,SG,19,PHO,5,0,6.4,0.8,2.0,0.4,0.0,0.8,0.0,4,6,0.667,0.4,0.4,0.4,1.0,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.6,2.0,2.7,0.46,0.4,0.2,0.0,7.0,3.5,8.6,0.0,0.0,15.5,17.1,0.0,0.0,0.0,-0.065,-6.6,-2.9,-9.5,-0.1,2.0
368,291,Courtney Lee,SG,34,DAL,24,9,14.375,1.6666666666666667,3.4166666666666665,0.488,0.875,1.9583333333333333,0.447,19,35,0.543,0.616,0.25,0.2916666666666667,0.857,0.2916666666666667,1.0416666666666667,1.3333333333333333,0.5,0.75,0.25,0.4583333333333333,1.375,4.458333333333333,10.8,0.629,0.573,0.085,2.2,7.5,4.9,4.7,2.5,1.5,11.4,11.9,0.3,0.3,0.7,0.092,-2.1,1.5,-0.6,0.1,10.625
369,292,Damion Lee,SG,27,GSW,49,36,29.040816326530614,4.346938775510204,10.428571428571429,0.417,1.7346938775510203,4.877551020408164,0.356,128,272,0.471,0.5,2.2448979591836733,2.5714285714285716,0.873,0.6530612244897959,4.224489795918367,4.877551020408164,2.7142857142857144,1.0204081632653061,0.12244897959183673,1.3673469387755102,2.36734693877551,12.673469387755102,12.7,0.548,0.468,0.247,2.4,16.3,9.1,14.4,1.7,0.4,10.6,19.0,0.9,0.8,1.7,0.058,-1.5,-0.8,-2.3,-0.1,24.48979591836735
370,293,Alex Len,C,26,SAC,55,12,17.636363636363637,3.2181818181818183,5.8,0.555,0.2909090909090909,1.0727272727272728,0.271,161,260,0.619,0.58,1.2363636363636363,1.9090909090909092,0.648,1.8181818181818181,4.0181818181818185,5.836363636363636,0.9090909090909091,0.41818181818181815,0.8727272727272727,1.0,2.309090909090909,7.963636363636364,17.7,0.6,0.185,0.329,11.1,25.2,18.0,7.9,1.1,4.3,13.1,18.1,1.5,1.0,2.5,0.122,-0.5,-0.3,-0.7,0.3,19.036363636363635
373,294,Kawhi Leonard,SF,28,LAC,57,57,32.421052631578945,9.333333333333334,19.87719298245614,0.47,2.1578947368421053,5.701754385964913,0.378,409,808,0.506,0.524,6.245614035087719,7.052631578947368,0.886,0.9473684210526315,6.105263157894737,7.052631578947368,4.912280701754386,1.8070175438596492,0.5789473684210527,2.6140350877192984,1.9824561403508771,27.07017543859649,26.9,0.589,0.287,0.355,3.1,19.1,11.3,26.4,2.6,1.6,10.2,33.0,5.4,3.3,8.7,0.226,6.5,2.4,8.9,5.1,48.40350877192982
374,295,Meyers Leonard,C,27,MIA,51,49,20.274509803921568,2.3333333333333335,4.588235294117647,0.509,1.0392156862745099,2.5098039215686274,0.414,66,106,0.623,0.622,0.35294117647058826,0.5490196078431373,0.643,0.5882352941176471,4.509803921568627,5.098039215686274,1.0784313725490196,0.27450980392156865,0.29411764705882354,0.7647058823529411,2.0980392156862746,6.0588235294117645,10.6,0.627,0.547,0.12,3.4,24.0,14.1,7.6,0.7,1.4,13.7,12.2,0.9,1.2,2.1,0.096,-1.3,0.4,-0.9,0.3,14.980392156862743
375,296,Caris LeVert,SG,25,BRK,45,31,29.555555555555557,6.911111111111111,16.266666666666666,0.425,1.7777777777777777,4.888888888888889,0.364,231,512,0.451,0.48,3.111111111111111,4.377777777777778,0.711,1.0888888888888888,3.111111111111111,4.2,4.4222222222222225,1.1777777777777778,0.2222222222222222,2.6222222222222222,1.8,18.711111111111112,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5,30.17777777777778
376,297,Damian Lillard,PG,29,POR,66,66,37.484848484848484,9.454545454545455,20.439393939393938,0.463,4.090909090909091,10.212121212121213,0.401,354,675,0.524,0.563,6.96969696969697,7.848484848484849,0.888,0.5,3.803030303030303,4.303030303030303,8.030303030303031,1.0606060606060606,0.3333333333333333,2.9393939393939394,1.7272727272727273,29.96969696969697,26.9,0.627,0.5,0.384,1.4,10.5,6.0,34.4,1.3,0.8,11.0,30.3,10.9,0.7,11.6,0.225,8.3,-0.9,7.5,5.9,51.71212121212122
377,298,Nassir Little,PF,19,POR,48,5,11.9375,1.3541666666666667,3.1458333333333335,0.43,0.2916666666666667,1.2291666666666667,0.237,51,92,0.554,0.477,0.5833333333333334,0.9166666666666666,0.636,0.6458333333333334,1.6041666666666667,2.25,0.4583333333333333,0.2708333333333333,0.2916666666666667,0.3125,1.5,3.5833333333333335,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.047,-2.9,-0.6,-3.5,-0.2,7.895833333333334
378,299,Kevon Looney,C,23,GSW,20,4,13.1,1.45,3.95,0.367,0.05,0.7,0.071,28,65,0.431,0.373,0.45,0.6,0.75,1.4,1.9,3.3,1.0,0.6,0.3,0.6,1.7,3.4,9.4,0.403,0.177,0.152,11.2,16.3,13.6,11.1,2.2,2.1,12.5,15.7,-0.2,0.2,0.0,0.006,-4.8,-0.8,-5.6,-0.2,9.95
379,300,Brook Lopez,C,31,MIL,68,67,26.720588235294116,4.294117647058823,9.867647058823529,0.435,1.5,4.779411764705882,0.314,190,346,0.549,0.511,1.8676470588235294,2.235294117647059,0.836,0.8529411764705882,3.735294117647059,4.588235294117647,1.4558823529411764,0.6764705882352942,2.3970588235294117,1.0294117647058822,2.3970588235294117,11.955882352941176,15.0,0.551,0.484,0.227,3.4,13.0,8.5,7.4,1.2,7.9,8.7,18.3,1.4,4.1,5.5,0.145,-0.4,2.5,2.0,1.9,29.544117647058826
380,301,Robin Lopez,C,31,MIL,66,5,14.515151515151516,2.227272727272727,4.53030303030303,0.492,0.5303030303030303,1.5909090909090908,0.333,112,194,0.577,0.55,0.42424242424242425,0.803030303030303,0.528,0.8484848484848485,1.5909090909090908,2.4393939393939394,0.6818181818181818,0.15151515151515152,0.6818181818181818,0.9545454545454546,1.4545454545454546,5.409090909090909,10.2,0.554,0.351,0.177,6.2,10.2,8.3,6.3,0.5,4.1,16.4,16.6,-0.1,1.6,1.5,0.077,-3.0,0.4,-2.6,-0.2,10.712121212121211
381,302,Kevin Love,PF,31,CLE,56,56,31.785714285714285,5.839285714285714,12.982142857142858,0.45,2.607142857142857,6.964285714285714,0.374,181,337,0.537,0.55,3.3392857142857144,3.9107142857142856,0.854,0.9642857142857143,8.803571428571429,9.767857142857142,3.1785714285714284,0.5892857142857143,0.3392857142857143,2.5,1.6071428571428572,17.625,17.9,0.599,0.536,0.301,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.3,3.8,0.101,2.6,-0.5,2.0,1.8,33.19642857142857
382,303,Kyle Lowry,PG,33,TOR,58,58,36.172413793103445,5.758620689655173,13.844827586206897,0.416,2.8275862068965516,8.03448275862069,0.352,170,337,0.504,0.518,5.068965517241379,5.913793103448276,0.857,0.5517241379310345,4.482758620689655,5.0344827586206895,7.4655172413793105,1.4137931034482758,0.4482758620689655,3.0689655172413794,3.2758620689655173,19.413793103448278,17.7,0.59,0.58,0.427,1.6,12.8,7.3,30.6,1.9,1.2,15.7,23.1,4.2,3.3,7.5,0.171,2.2,1.0,3.2,2.8,40.3448275862069
383,304,Timothé Luwawu-Cabarrot,SF,24,BRK,47,2,18.148936170212767,2.4893617021276597,5.723404255319149,0.435,1.3191489361702127,3.404255319148936,0.388,55,109,0.505,0.55,1.4680851063829787,1.7234042553191489,0.852,0.6170212765957447,2.0851063829787235,2.702127659574468,0.6170212765957447,0.3829787234042553,0.14893617021276595,0.7872340425531915,2.25531914893617,7.76595744680851,11.0,0.599,0.595,0.301,3.6,11.6,7.7,4.9,1.0,0.7,10.8,16.8,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,12.574468085106382
384,305,Trey Lyles,PF,24,SAS,63,53,20.174603174603174,2.4285714285714284,5.444444444444445,0.446,1.0317460317460319,2.6666666666666665,0.387,88,175,0.503,0.541,0.5238095238095238,0.7142857142857143,0.733,1.126984126984127,4.603174603174603,5.73015873015873,1.0952380952380953,0.4444444444444444,0.4444444444444444,0.6190476190476191,1.5555555555555556,6.412698412698413,12.6,0.557,0.49,0.131,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.083,-0.5,-0.7,-1.2,0.3,16.904761904761905
385,306,Daryl Macon,PG,24,MIA,4,0,3.5,0.25,0.75,0.333,0.25,0.5,0.5,0,1,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.75,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,0.0,0.0,0.0,-0.161,-7.3,-4.8,-12.0,0.0,0.25
386,307,J.P. Macura,SG,24,CLE,1,0,1.0,0.0,0.0,,0.0,0.0,,0,0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.022,-5.2,-1.2,-6.4,0.0,0.0
387,308,Josh Magette,PG,30,ORL,8,0,4.75,0.625,1.875,0.333,0.125,0.5,0.25,4,11,0.364,0.367,0.125,0.25,0.5,0.125,0.625,0.75,0.625,0.375,0.125,0.625,0.5,1.5,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.8,2.4,23.9,23.7,-0.2,0.1,-0.1,-0.127,-7.9,1.6,-6.2,0.0,3.625
388,309,Ian Mahinmi,C,33,WAS,38,35,21.263157894736842,2.736842105263158,5.526315789473684,0.495,0.13157894736842105,0.6842105263157895,0.192,99,184,0.538,0.507,1.8421052631578947,2.973684210526316,0.619,2.0526315789473686,3.6842105263157894,5.7368421052631575,1.2894736842105263,0.8157894736842105,1.1578947368421053,1.1842105263157894,3.0,7.447368421052632,14.2,0.545,0.124,0.538,10.1,19.7,14.7,8.3,1.8,4.8,14.8,15.7,0.7,0.7,1.4,0.083,-2.8,0.0,-2.7,-0.2,20.236842105263158
389,310,Thon Maker,C,22,DET,60,14,12.933333333333334,1.55,3.216666666666667,0.482,0.36666666666666664,1.0666666666666667,0.344,71,129,0.55,0.539,1.2166666666666666,1.8333333333333333,0.664,0.9,1.8833333333333333,2.783333333333333,0.7166666666666667,0.4166666666666667,0.65,0.75,1.7,4.683333333333334,13.7,0.582,0.332,0.57,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,11.3
390,311,Terance Mann,SF,23,LAC,41,6,8.829268292682928,0.9024390243902439,1.9268292682926829,0.468,0.17073170731707318,0.4878048780487805,0.35,30,59,0.508,0.513,0.43902439024390244,0.6585365853658537,0.667,0.24390243902439024,1.0975609756097562,1.3414634146341464,1.2926829268292683,0.2682926829268293,0.12195121951219512,0.43902439024390244,1.1219512195121952,2.4146341463414633,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.7,1.2,-1.5,0.0,6.8536585365853675
391,312,Boban Marjanović,C,31,DAL,44,5,9.590909090909092,2.75,4.795454545454546,0.573,0.09090909090909091,0.38636363636363635,0.235,117,194,0.603,0.583,0.9772727272727273,1.2954545454545454,0.754,1.5,2.977272727272727,4.4772727272727275,0.45454545454545453,0.18181818181818182,0.22727272727272727,0.6818181818181818,1.2727272727272727,6.568181818181818,25.7,0.612,0.081,0.27,16.6,32.1,24.5,8.3,0.9,2.0,11.3,26.9,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3,12.704545454545457
392,313,Lauri Markkanen,PF,22,CHI,50,50,29.84,5.02,11.82,0.425,2.18,6.34,0.344,142,274,0.518,0.517,2.52,3.06,0.824,1.2,5.06,6.26,1.48,0.84,0.46,1.62,1.92,14.74,14.3,0.56,0.536,0.259,4.2,19.7,11.6,7.6,1.4,1.5,11.0,21.1,1.0,1.6,2.6,0.084,0.2,-0.8,-0.6,0.5,25.779999999999998
393,314,Caleb Martin,SF,24,CHO,18,1,17.61111111111111,2.0555555555555554,4.666666666666667,0.44,1.1111111111111112,2.0555555555555554,0.541,17,47,0.362,0.56,0.9444444444444444,1.1666666666666667,0.81,0.5555555555555556,1.5555555555555556,2.111111111111111,1.2777777777777777,0.6666666666666666,0.3888888888888889,0.8333333333333334,1.7777777777777777,6.166666666666667,12.0,0.595,0.44,0.25,3.3,10.0,6.5,11.1,1.9,2.0,13.9,15.0,0.3,0.2,0.5,0.081,-1.6,0.6,-1.0,0.1,13.722222222222221
394,315,Cody Martin,SF,24,CHO,48,3,18.8125,1.8541666666666667,4.3125,0.43,0.375,1.6041666666666667,0.234,71,130,0.546,0.473,0.875,1.3541666666666667,0.646,0.7916666666666666,2.5,3.2916666666666665,1.9791666666666667,0.8125,0.1875,0.9166666666666666,1.625,4.958333333333333,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052,-3.1,1.0,-2.1,0.0,13.666666666666664
395,316,Jeremiah Martin,PG,23,BRK,9,0,11.0,2.6666666666666665,5.888888888888889,0.453,0.5555555555555556,2.0,0.278,19,35,0.543,0.5,1.2222222222222223,1.5555555555555556,0.786,0.1111111111111111,1.0,1.1111111111111112,2.0,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.7777777777777778,7.111111111111111,21.8,0.541,0.34,0.264,1.1,9.2,5.2,30.8,3.3,1.7,6.3,26.7,0.2,0.1,0.4,0.176,1.5,1.7,3.2,0.1,14.999999999999998
396,317,Kelan Martin,SF,24,MIN,31,4,15.96774193548387,2.2903225806451615,5.838709677419355,0.392,0.8064516129032258,3.096774193548387,0.26,46,85,0.541,0.461,0.967741935483871,1.0,0.968,0.3870967741935484,2.7096774193548385,3.096774193548387,0.7419354838709677,0.22580645161290322,0.2903225806451613,0.6451612903225806,1.6451612903225807,6.354838709677419,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1.0,-4.3,-0.3,11.225806451612904
