Player,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FPPG
Precious Achiuwa,1630173,2024-25,0,1610612752,NYK,25.0,28,1,19.392857142857142,2.642857142857143,4.928571428571429,0.536,0.25,0.6428571428571429,0.389,0.6071428571428571,1.0714285714285714,0.567,1.8928571428571428,3.75,5.642857142857143,1.0357142857142858,0.9285714285714286,0.75,0.7857142857142857,1.5,6.142857142857143,19.142857142857146
Steven Adams,203500,2024-25,0,1610612745,HOU,31.0,33,2,12.12121212121212,1.393939393939394,2.333333333333333,0.597,0.0,0.0,0.0,0.8484848484848485,1.878787878787879,0.452,2.5454545454545454,2.515151515151515,5.0606060606060606,1.121212121212121,0.303030303030303,0.4848484848484848,0.9696969696969696,1.0303030303030305,3.636363636363636,11.575757575757574
Bam Adebayo,1628389,2024-25,0,1610612748,MIA,27.0,46,46,33.891304347826086,6.260869565217392,13.41304347826087,0.467,0.717391304347826,2.5,0.287,2.9782608695652173,4.065217391304348,0.733,2.4565217391304346,7.521739130434782,9.978260869565217,4.608695652173913,1.3478260869565215,0.8043478260869565,2.1739130434782608,2.152173913043478,16.217391304347824,38.41304347826086
Ochai Agbaji,1630534,2024-25,0,1610612761,TOR,24.0,43,34,28.023255813953487,4.162790697674419,8.13953488372093,0.511,1.558139534883721,3.883720930232558,0.401,0.4651162790697674,0.6976744186046512,0.667,0.8372093023255814,2.8372093023255816,3.674418604651162,1.6744186046511629,0.8372093023255814,0.6046511627906976,0.7906976744186046,1.976744186046512,10.348837209302326,23.06976744186047
Santi Aldama,1630583,2024-25,0,1610612763,MEM,24.0,41,11,24.82926829268293,5.097560975609756,10.317073170731708,0.494,1.7317073170731707,4.7317073170731705,0.366,1.048780487804878,1.4634146341463414,0.717,1.5853658536585369,5.243902439024391,6.829268292682927,2.5853658536585367,0.8292682926829268,0.5609756097560976,1.1219512195121952,0.975609756097561,12.975609756097562,29.487804878048784
Trey Alexander,1641725,2024-25,0,1610612743,DEN,21.0,14,0,4.428571428571429,0.2857142857142857,1.2857142857142858,0.222,0.1428571428571428,0.6428571428571429,0.222,0.1428571428571428,0.1428571428571428,1.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.8571428571428571,1.8571428571428568
Nickeil Alexander-Walker,1629638,2024-25,0,1610612750,MIN,26.0,49,4,23.714285714285715,3.163265306122449,7.1020408163265305,0.445,1.7142857142857142,4.26530612244898,0.402,0.7755102040816326,1.0612244897959184,0.731,0.5918367346938775,2.306122448979592,2.897959183673469,2.4081632653061225,0.6122448979591837,0.3061224489795918,1.2653061224489797,1.6938775510204085,8.816326530612244,18.326530612244895
Grayson Allen,1628960,2024-25,0,1610612756,PHX,29.0,39,1,24.487179487179485,3.4615384615384617,7.564102564102564,0.458,2.435897435897436,5.615384615384615,0.434,1.5128205128205128,1.8205128205128205,0.831,0.6153846153846154,2.7948717948717947,3.41025641025641,1.9230769230769231,0.9230769230769232,0.282051282051282,1.051282051282051,1.4102564102564104,10.871794871794872,22.333333333333336
Jarrett Allen,1628386,2024-25,0,1610612739,CLE,26.0,49,49,28.836734693877556,5.63265306122449,7.979591836734694,0.706,0.0,0.0408163265306122,0.0,2.4693877551020407,3.36734693877551,0.733,2.571428571428572,7.469387755102041,10.040816326530612,1.8979591836734693,0.9183673469387756,0.9387755102040816,1.0816326530612246,1.4285714285714286,13.73469387755102,35.22448979591836
Jose Alvarado,1630631,2024-25,0,1610612740,NOP,26.0,26,7,22.192307692307693,3.230769230769231,8.0,0.404,2.1923076923076925,5.307692307692308,0.413,1.0384615384615383,1.3076923076923077,0.794,0.4615384615384615,1.5,1.9615384615384612,4.115384615384615,1.3076923076923077,0.3076923076923077,1.1538461538461535,1.9230769230769231,9.692307692307692,24.42307692307692
Kyle Anderson,203937,2024-25,0,1610612744,GSW,31.0,36,3,15.02777777777778,2.111111111111111,4.694444444444445,0.45,0.5277777777777778,1.4444444444444444,0.365,0.5,0.75,0.667,0.75,2.305555555555556,3.055555555555556,2.25,0.7222222222222222,0.5555555555555556,0.5555555555555556,1.1111111111111112,5.25,16.61111111111111
Giannis Antetokounmpo,203507,2024-25,0,1610612749,MIL,30.0,41,41,34.90243902439025,12.707317073170731,20.902439024390244,0.608,0.1463414634146341,0.7804878048780488,0.188,6.195121951219512,10.731707317073171,0.577,2.292682926829268,9.878048780487806,12.170731707317072,5.878048780487805,0.7560975609756098,1.3170731707317074,3.4390243902439024,2.4390243902439024,31.75609756097561,57.21951219512195
Cole Anthony,1630175,2024-25,0,1610612753,ORL,24.0,45,8,16.733333333333334,3.2,7.711111111111111,0.415,0.9555555555555556,3.022222222222222,0.316,1.3333333333333333,1.6888888888888889,0.789,0.6444444444444445,2.2222222222222223,2.8666666666666667,2.7555555555555555,0.6,0.3111111111111111,1.5777777777777775,2.1333333333333333,8.688888888888888,16.84444444444444
OG Anunoby,1628384,2024-25,0,1610612752,NYK,27.0,49,49,36.285714285714285,6.163265306122449,12.79591836734694,0.482,2.1020408163265305,5.755102040816326,0.365,1.9387755102040816,2.4489795918367347,0.792,1.3061224489795915,3.4081632653061225,4.714285714285714,2.020408163265306,1.4081632653061225,0.8775510204081632,1.3061224489795915,2.306122448979592,16.367346938775512,32.775510204081634
Deni Avdija,1630166,2024-25,0,1610612757,POR,24.0,46,28,28.717391304347824,4.891304347826087,10.521739130434783,0.465,1.4782608695652173,4.326086956521739,0.342,3.4565217391304346,4.456521739130435,0.776,1.2608695652173914,5.239130434782608,6.5,3.4565217391304346,1.065217391304348,0.5869565217391305,2.4130434782608696,2.239130434782609,14.717391304347826,29.652173913043477
Deandre Ayton,1629028,2024-25,0,1610612757,POR,26.0,35,35,30.314285714285717,6.8,11.685714285714283,0.582,0.1714285714285714,0.8857142857142857,0.194,0.7714285714285715,1.2571428571428571,0.614,3.0,7.142857142857143,10.142857142857142,1.542857142857143,0.8,0.9428571428571428,1.7142857142857142,2.085714285714286,14.542857142857144,32.91428571428572
Marvin Bagley III,1628963,2024-25,0,1610612764,WAS,25.0,19,1,8.789473684210526,2.0,3.736842105263158,0.535,0.1052631578947368,0.5263157894736842,0.2,0.7894736842105263,1.2105263157894737,0.652,1.4210526315789471,1.5263157894736843,2.9473684210526314,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.5789473684210527,0.631578947368421,4.894736842105263,9.894736842105262
Patrick Baldwin Jr.,1631116,2024-25,0,1610612764,WAS,22.0,22,0,4.590909090909091,0.7727272727272727,1.5,0.515,0.5,0.9545454545454546,0.524,0.0909090909090909,0.1818181818181818,0.5,0.2272727272727272,0.7727272727272727,1.0,0.0909090909090909,0.1363636363636363,0.0909090909090909,0.2272727272727272,0.2272727272727272,2.136363636363636,4.227272727272727
LaMelo Ball,1630163,2024-25,0,1610612766,CHA,23.0,31,31,33.25806451612903,9.741935483870968,23.258064516129032,0.419,4.129032258064516,12.258064516129032,0.337,4.548387096774194,5.548387096774194,0.82,0.967741935483871,4.290322580645161,5.258064516129032,7.290322580645161,1.3870967741935485,0.3225806451612903,3.7096774193548394,3.4516129032258065,28.161290322580644,46.77419354838709
Lonzo Ball,1628366,2024-25,0,1610612741,CHI,27.0,29,8,21.310344827586206,2.3793103448275863,6.448275862068965,0.369,1.862068965517241,5.344827586206897,0.348,0.6206896551724138,0.7241379310344828,0.857,0.6551724137931034,2.7241379310344827,3.3793103448275863,3.5172413793103448,1.4827586206896552,0.5172413793103449,1.1724137931034482,1.6551724137931034,7.241379310344827,23.379310344827587
Mo Bamba,1628964,2024-25,0,1610612746,LAC,26.0,28,2,12.571428571428571,1.7142857142857142,3.678571428571429,0.466,0.5357142857142857,1.7857142857142858,0.3,0.6071428571428571,0.8928571428571429,0.68,0.9285714285714286,3.357142857142857,4.285714285714286,0.5714285714285714,0.3214285714285714,1.0,0.6785714285714286,1.75,4.571428571428571,13.928571428571425
Paolo Banchero,1631094,2024-25,0,1610612753,ORL,22.0,16,16,33.5,7.9375,18.75,0.423,1.6875,5.5,0.307,5.25,8.3125,0.632,1.3125,6.3125,7.625,4.875,0.6875,0.75,3.375,2.25,22.8125,34.9375
Desmond Bane,1630217,2024-25,0,1610612763,MEM,26.0,40,39,30.075,6.825,13.7,0.498,2.15,5.6,0.384,2.125,2.475,0.859,0.95,4.725,5.675,5.45,1.2,0.425,2.475,2.35,17.925,37.800000000000004
Dalano Banton,1630625,2024-25,0,1610612757,POR,25.0,38,0,15.68421052631579,3.1052631578947367,7.578947368421052,0.41,1.1842105263157894,3.3157894736842106,0.357,1.368421052631579,1.947368421052632,0.703,0.3157894736842105,1.631578947368421,1.947368421052632,2.1842105263157894,0.7368421052631579,0.5263157894736842,1.263157894736842,0.9473684210526316,8.763157894736842,16.842105263157894
Dominick Barlow,1631230,2024-25,0,1610612737,ATL,21.0,12,1,6.416666666666667,1.0,2.25,0.444,0.1666666666666666,0.5833333333333334,0.286,0.3333333333333333,0.5833333333333334,0.571,0.1666666666666666,1.0,1.1666666666666667,0.25,0.25,0.1666666666666666,0.0,0.4166666666666667,2.5,5.5
Harrison Barnes,203084,2024-25,0,1610612759,SAS,32.0,46,46,28.08695652173913,4.0,7.978260869565218,0.501,1.565217391304348,3.739130434782609,0.419,2.282608695652174,2.847826086956522,0.802,1.4565217391304348,2.4782608695652173,3.934782608695652,1.826086956521739,0.3478260869565217,0.217391304347826,0.5869565217391305,0.9782608695652174,11.847826086956522,21.543478260869563
Scottie Barnes,1630567,2024-25,0,1610612761,TOR,23.0,36,36,34.611111111111114,7.666666666666667,16.75,0.458,1.3611111111111112,4.916666666666667,0.277,3.4166666666666665,4.5,0.759,1.6388888888888888,6.472222222222222,8.11111111111111,6.416666666666667,1.4444444444444444,0.9444444444444444,3.055555555555556,2.1666666666666665,20.11111111111111,43.361111111111114
RJ Barrett,1629628,2024-25,0,1610612761,TOR,24.0,41,41,33.292682926829265,8.121951219512194,17.29268292682927,0.47,1.829268292682927,5.243902439024391,0.349,3.5121951219512195,5.365853658536586,0.655,1.0,5.634146341463414,6.634146341463414,5.682926829268292,0.8048780487804879,0.3170731707317073,3.024390243902439,2.5609756097560976,21.585365853658537,36.95121951219512
Charles Bassey,1629646,2024-25,0,1610612759,SAS,24.0,31,1,10.935483870967742,2.0,3.4516129032258065,0.579,0.0,0.0,0.0,0.6129032258064516,1.0,0.613,1.7419354838709675,2.903225806451613,4.645161290322581,0.4193548387096774,0.3870967741935484,0.935483870967742,0.7096774193548387,1.3870967741935485,4.612903225806452,14.129032258064516
Emoni Bates,1641734,2024-25,0,1610612739,CLE,21.0,4,0,3.5,0.0,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.25
Jamison Battle,1642419,2024-25,0,1610612761,TOR,23.0,34,0,12.588235294117649,1.911764705882353,4.176470588235294,0.458,1.2941176470588236,3.117647058823529,0.415,0.3529411764705882,0.4117647058823529,0.857,0.5588235294117647,1.2647058823529411,1.8235294117647056,0.9117647058823528,0.1176470588235294,0.1176470588235294,0.3529411764705882,1.0588235294117647,5.470588235294118,10.235294117647058
Nicolas Batum,201587,2024-25,0,1610612746,LAC,36.0,47,1,17.659574468085108,1.148936170212766,2.872340425531915,0.4,0.9148936170212766,2.3617021276595747,0.387,0.2340425531914893,0.2978723404255319,0.786,0.6808510638297872,2.191489361702128,2.872340425531915,1.3617021276595744,0.6382978723404256,0.4042553191489361,0.4468085106382978,1.574468085106383,3.4468085106382977,12.595744680851066
Bradley Beal,203078,2024-25,0,1610612756,PHX,31.0,35,23,32.285714285714285,6.514285714285714,13.228571428571428,0.492,2.0285714285714285,5.057142857142857,0.401,1.8571428571428568,2.4,0.774,0.6857142857142857,2.657142857142857,3.342857142857143,3.3714285714285714,1.0857142857142856,0.6285714285714286,1.9714285714285715,2.628571428571429,16.914285714285715,31.2
Malik Beasley,1627736,2024-25,0,1610612765,DET,28.0,49,11,27.857142857142858,5.673469387755102,13.142857142857142,0.432,3.7755102040816326,9.224489795918368,0.409,1.1428571428571428,1.6938775510204085,0.675,0.5510204081632653,2.346938775510204,2.897959183673469,1.836734693877551,0.9183673469387756,0.0408163265306122,1.1020408163265305,1.4489795918367347,16.26530612244898,25.89795918367347
MarJon Beauchamp,1630699,2024-25,0,1610612749,MIL,24.0,24,0,4.291666666666667,0.6666666666666666,1.6666666666666667,0.4,0.25,0.7916666666666666,0.316,0.3333333333333333,0.4166666666666667,0.8,0.2083333333333333,0.8333333333333334,1.0416666666666667,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.5416666666666666,0.25,1.9166666666666667,2.541666666666666
Reece Beekman,1641736,2024-25,0,1610612744,GSW,23.0,2,0,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,5.0
Goga Bitadze,1629048,2024-25,0,1610612753,ORL,25.0,39,35,24.153846153846157,3.897435897435898,6.230769230769231,0.626,0.0512820512820512,0.4871794871794871,0.105,1.3846153846153846,2.076923076923077,0.667,2.6666666666666665,5.435897435897436,8.102564102564102,2.3846153846153846,0.8461538461538461,1.6153846153846154,1.358974358974359,2.333333333333333,9.23076923076923,30.153846153846153
Anthony Black,1641710,2024-25,0,1610612753,ORL,21.0,46,8,25.043478260869566,3.152173913043478,7.826086956521739,0.403,0.6304347826086957,2.369565217391304,0.266,2.065217391304348,2.782608695652174,0.742,0.5652173913043478,2.0869565217391304,2.652173913043478,3.4565217391304346,1.0217391304347827,0.5434782608695652,1.9565217391304348,2.3043478260869565,9.0,19.304347826086953
Bogdan Bogdanović,203992,2024-25,0,1610612737,ATL,32.0,24,0,24.916666666666668,3.458333333333333,9.333333333333334,0.371,1.8333333333333333,6.083333333333333,0.301,1.25,1.4166666666666667,0.882,0.5,2.25,2.75,2.0416666666666665,0.8333333333333334,0.25,1.5416666666666667,2.375,10.0,17.333333333333332
Bol Bol,1629626,2024-25,0,1610612756,PHX,25.0,13,0,5.846153846153846,1.1538461538461535,2.1538461538461537,0.536,0.2307692307692307,1.0,0.231,0.6153846153846154,0.9230769230769232,0.667,0.4615384615384615,1.0769230769230769,1.5384615384615383,0.2307692307692307,0.0,0.1538461538461538,0.5384615384615384,0.1538461538461538,3.1538461538461537,4.769230769230767
Adem Bona,1641737,2024-25,0,1610612755,PHI,21.0,33,1,10.848484848484848,1.0303030303030305,1.5151515151515151,0.68,0.0,0.0,0.0,0.7575757575757576,1.2121212121212122,0.625,1.0303030303030305,1.8484848484848484,2.878787878787879,0.303030303030303,0.1818181818181818,0.7575757575757576,0.696969696969697,1.878787878787879,2.8181818181818183,8.757575757575758
Devin Booker,1626164,2024-25,0,1610612756,PHX,28.0,43,43,36.83720930232558,8.534883720930232,18.953488372093023,0.45,2.697674418604651,7.837209302325581,0.344,6.162790697674419,6.906976744186046,0.892,0.9767441860465116,3.069767441860465,4.046511627906977,6.744186046511628,1.1395348837209305,0.2790697674418604,2.627906976744186,2.3255813953488373,25.930232558139537,43.95348837209302
Brandon Boston Jr.,1630527,2024-25,0,1610612740,NOP,23.0,41,10,23.853658536585368,3.975609756097561,9.097560975609756,0.437,1.1219512195121952,3.292682926829268,0.341,1.5853658536585369,1.975609756097561,0.802,0.6585365853658537,2.5609756097560976,3.2195121951219514,2.2439024390243905,1.2439024390243902,0.1951219512195122,1.2195121951219512,1.7073170731707317,10.658536585365852,21.268292682926827
Chris Boucher,1628449,2024-25,0,1610612761,TOR,32.0,43,0,17.3953488372093,3.7906976744186047,7.488372093023256,0.506,1.4651162790697674,3.9069767441860463,0.375,1.4651162790697674,1.8604651162790695,0.788,1.255813953488372,3.069767441860465,4.325581395348837,0.5813953488372093,0.5348837209302325,0.5581395348837209,0.627906976744186,1.3953488372093024,10.511627906976743,20.27906976744186
Malaki Branham,1631103,2024-25,0,1610612759,SAS,21.0,29,0,9.827586206896552,1.6896551724137931,3.896551724137931,0.434,0.7241379310344828,1.827586206896552,0.396,0.5862068965517241,0.6896551724137931,0.85,0.1034482758620689,1.0344827586206895,1.137931034482759,0.896551724137931,0.2413793103448276,0.0689655172413793,0.9655172413793104,0.5517241379310345,4.689655172413793,7.034482758620689
Christian Braun,1631128,2024-25,0,1610612743,DEN,23.0,48,46,32.458333333333336,5.625,9.770833333333334,0.576,1.0208333333333333,2.625,0.389,2.208333333333333,2.645833333333333,0.835,1.2708333333333333,3.520833333333333,4.791666666666667,1.9583333333333333,1.0625,0.5416666666666666,1.0208333333333333,2.2291666666666665,14.479166666666666,29.625
Jalen Bridges,1641779,2024-25,0,1610612756,PHX,23.0,4,0,4.25,0.0,0.75,0.0,0.0,0.75,0.0,0.25,0.5,0.5,0.0,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.25,-1.0
Mikal Bridges,1628969,2024-25,0,1610612752,NYK,28.0,49,49,38.265306122448976,7.428571428571429,15.06122448979592,0.493,2.4285714285714284,6.6938775510204085,0.363,0.8571428571428571,1.1428571428571428,0.75,0.8979591836734694,2.224489795918368,3.122448979591837,3.26530612244898,0.9591836734693876,0.5102040816326531,1.530612244897959,1.469387755102041,18.142857142857142,32.55102040816327
